trial_number,base_action_scale,wrist_scale_factor,wrist_action_scale,best_reward,success_rate,lift_goal_fine_rate,pos_violation_rate,vel_violation_rate,torque_violation_rate,torque_rate_violation_rate,strict_success,state,duration_seconds,experiment_name,timestamp
25,1.5272391175317663,0.9080143831440688,1.3867550852190988,175.69032287597656,0.39448603241393626,0.12,0.0,0.73,1.0,1.0,False,COMPLETE,992.897962,optuna_tpe_K16_D24_base1.527_wrist1.387,2026-01-23T03:37:05.833541
26,2.591946624558432,0.6119315210114682,1.5860938403465823,243.46713256835938,0.8326721368759926,0.99,0.01,1.0,1.0,1.0,False,COMPLETE,1625.011606,optuna_tpe_K16_D24_base2.592_wrist1.586,2026-01-23T04:04:10.854123
27,2.556894738126892,0.6018072048516147,1.538757675451946,7.418349266052246,0.00458004745743782,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,963.586041,optuna_tpe_K16_D24_base2.557_wrist1.539,2026-01-23T04:20:14.450214
28,1.8731853311667377,0.4061844801556089,0.7608588099750734,234.04075622558594,0.6911833602788927,0.85,0.0,1.0,0.97,1.0,False,COMPLETE,1223.5935,optuna_tpe_K16_D24_base1.873_wrist0.761,2026-01-23T04:40:38.054313
29,2.3074010244758556,0.4709596950333245,1.0866928828067295,216.20608520507812,0.7128265127215845,0.92,0.03,1.0,1.0,1.0,False,COMPLETE,1207.416313,optuna_tpe_K16_D24_base2.307_wrist1.087,2026-01-23T05:00:45.480273
30,3.0547147912261505,0.321804321351409,0.9830204203126425,200.93063354492188,0.32405798773755295,0.14,1.0,1.0,1.0,1.0,False,COMPLETE,880.699595,optuna_tpe_K16_D24_base3.055_wrist0.983,2026-01-23T05:15:26.190000
31,2.3933043593655823,0.7836612628113329,1.8755399165523001,222.68101501464844,0.7820993054666028,0.99,0.43,1.0,1.0,1.0,False,COMPLETE,1708.505036,optuna_tpe_K16_D24_base2.393_wrist1.876,2026-01-23T05:43:54.705082
32,2.086309259121266,0.7052540859597722,1.4713781295709782,236.921630859375,0.6825158249499081,0.86,0.0,1.0,1.0,1.0,False,COMPLETE,1379.451459,optuna_tpe_K16_D24_base2.086_wrist1.471,2026-01-23T06:06:54.164106
33,2.436983655753975,0.7803254136481717,1.901640279230054,102.13578796386719,0.17610281136787925,0.02,1.0,0.93,1.0,1.0,False,COMPLETE,1389.276729,optuna_tpe_K16_D24_base2.437_wrist1.902,2026-01-23T06:30:03.448756
34,1.7492881618583507,0.8749363217983884,1.5305157501018092,235.66395568847656,0.7779541031052113,0.97,0.0,1.0,1.0,1.0,False,COMPLETE,1321.63135,optuna_tpe_K16_D24_base1.749_wrist1.531,2026-01-23T06:52:05.087712
35,2.8510795266111466,0.60630149044517,1.728613766362048,217.3629913330078,0.7983954577826486,0.94,1.0,1.0,1.0,1.0,False,COMPLETE,1409.583582,optuna_tpe_K16_D24_base2.851_wrist1.729,2026-01-23T07:15:34.678947
36,2.736047389691657,0.5889258119218564,1.611328930430835,232.80873107910156,0.7263106938132244,0.95,0.41,1.0,1.0,1.0,False,COMPLETE,2577.230201,optuna_tpe_K16_D24_base2.736_wrist1.611,2026-01-23T07:58:31.918592
37,2.804251301881107,0.6452141814530222,1.8093427083317903,131.84567260742188,0.08485279472176582,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,1502.712191,optuna_tpe_K16_D24_base2.804_wrist1.809,2026-01-23T08:23:34.640764
38,1.3924492626934382,0.23927763016322742,0.33318195969981923,126.48844146728516,0.09656365486754011,0.0,0.01,0.0,0.3,1.0,False,COMPLETE,910.648184,optuna_tpe_K16_D24_base1.392_wrist0.333,2026-01-23T08:38:45.296848
39,0.07652910778866606,0.09365127950339512,0.007167048863661818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,COMPLETE,1443.798824,optuna_tpe_K16_D24_base0.077_wrist0.007,2026-01-23T09:02:49.103870
40,2.066986053382817,0.4789157765325673,0.9899122308378183,221.06982421875,0.5840832338052238,0.66,0.09,1.0,1.0,1.0,False,COMPLETE,1542.834812,optuna_tpe_K16_D24_base2.067_wrist0.990,2026-01-23T09:28:31.945789
41,1.098496997325148,0.7313239168644617,0.8033571267476773,142.80006408691406,0.08357044737323883,0.0,0.0,0.0,0.9,0.98,False,COMPLETE,1687.153629,optuna_tpe_K16_D24_base1.098_wrist0.803,2026-01-23T09:56:39.107517
42,0.40990901308814087,0.6645954083161235,0.2724236479257722,19.30651092529297,0.0,0.0,0.0,0.0,0.0,0.03,False,COMPLETE,858.918388,optuna_tpe_K16_D24_base0.410_wrist0.272,2026-01-23T10:10:58.034176
43,2.4257444773452894,0.821430596964722,1.9925807341096187,0.043900586664676666,0.0,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,334.527207,optuna_tpe_K16_D24_base2.426_wrist1.993,2026-01-23T10:16:32.570025
44,2.9254689444523208,0.7807932916601508,2.2841865267884742,100.76913452148438,0.2035807117486155,0.05,1.0,1.0,1.0,1.0,False,COMPLETE,1159.509988,optuna_tpe_K16_D24_base2.925_wrist2.284,2026-01-23T10:35:52.087931
45,2.245608573026944,0.9159955588381878,2.056967479781641,4.317233562469482,0.0,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,460.696971,optuna_tpe_K16_D24_base2.246_wrist2.057,2026-01-23T10:43:32.792732
46,3.1771244692491267,0.838982546323969,2.6655519771988208,133.15699768066406,0.08855223770994565,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,831.454584,optuna_tpe_K16_D24_base3.177_wrist2.666,2026-01-23T10:57:24.253820
47,3.674056006952477,0.564111149628833,2.0725759578826817,4.49329948425293,0.0,0.0,0.03,1.0,1.0,1.0,False,COMPLETE,657.562614,optuna_tpe_K16_D24_base3.674_wrist2.073,2026-01-23T11:08:21.824158
48,1.8178543661005235,0.6783671482164819,1.2331726822044926,4.124017715454102,0.0,0.0,1.0,0.57,1.0,1.0,False,COMPLETE,379.575244,optuna_tpe_K16_D24_base1.818_wrist1.233,2026-01-23T11:14:41.406148
49,2.860793220041732,0.612734618425775,1.752907042077315,234.12586975097656,0.779782987806536,0.99,0.0,1.0,1.0,1.0,False,COMPLETE,1242.370843,optuna_tpe_K16_D24_base2.861_wrist1.753,2026-01-23T11:35:23.783910
50,3.2705778719456946,0.3451925308980014,1.1289790531159338,131.27944946289062,0.25837139990480806,0.06,1.0,1.0,1.0,1.0,False,COMPLETE,686.865068,optuna_tpe_K16_D24_base3.271_wrist1.129,2026-01-23T11:46:50.656743
51,2.5168010748095484,0.7470531221048259,1.8801841006532545,88.16907501220703,0.10569069693442353,0.0,1.0,1.0,1.0,1.0,False,COMPLETE,1067.850184,optuna_tpe_K16_D24_base2.517_wrist1.880,2026-01-23T12:04:38.514731
